item_id,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06
17322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,31,0
17323,0,0,0,0,0,0,0,0,0,0,0,0,0,31,55,29,16,0
17324,0,0,0,0,0,0,20,9,11,14,6,2,4,0,0,0,0,0
17325,0,0,0,0,0,0,0,14,27,6,23,29,53,4,5,14,0,0
17326,34,23,25,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
17329,0,92,67,82,94,60,36,21,0,0,0,0,0,0,0,0,0,0
17332,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17333,3,8,27,40,28,32,33,14,1,0,0,0,0,0,0,0,0,0
17335,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17336,0,0,0,0,0,0,0,12,31,25,7,30,21,2,1,2,1,0
17338,12,13,19,33,47,56,1,2,1,0,0,0,0,0,0,0,0,0
17339,12,8,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17340,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,130,63,0
17342,0,46,19,17,8,6,7,1,1,0,0,0,0,0,0,0,0,0
17343,0,0,0,0,129,68,121,82,36,6,0,0,0,0,0,1,0,0
17344,0,0,0,0,52,29,120,81,24,3,0,0,0,0,0,0,0,0
17345,0,0,0,0,0,4,3,5,5,2,3,10,6,3,12,6,4,0
17347,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17348,16,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17349,17,12,11,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17350,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17351,10,18,27,46,13,293,60,148,79,21,9,6,0,0,0,1,0,0
17352,0,7,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17355,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17357,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
17358,23,12,18,16,4,0,0,0,0,0,0,0,0,0,0,1,0,0
17359,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17361,0,0,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
17362,95,73,73,134,99,82,64,158,232,152,182,76,46,12,39,46,216,0
17363,0,0,8,38,26,22,12,3,9,0,0,0,0,0,0,0,0,0
17364,23,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17365,0,0,25,68,46,140,32,18,8,0,0,0,0,0,0,0,0,0
17366,0,0,0,0,0,0,0,0,0,0,0,101,105,44,84,89,14,0
17368,0,20,18,14,2,1,0,1,0,0,0,0,1,0,0,0,0,0
17369,46,1,10,0,1,2,1,0,0,0,3,0,0,0,0,0,0,0
17370,0,0,0,0,0,0,0,0,14,49,30,52,54,15,0,1,1,0
17371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,6,0
17372,0,0,34,50,52,24,20,47,52,18,16,1,0,1,0,0,0,0
17373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,14,36,0
17374,0,0,0,0,0,0,17,27,48,26,6,21,6,0,0,0,0,0
17375,0,0,0,0,0,0,0,85,51,17,29,65,86,54,62,8,43,0
17376,108,80,96,142,50,56,47,78,109,55,163,144,63,78,73,113,238,0
17377,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17378,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17379,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17381,0,0,0,0,0,0,3,8,8,3,2,2,5,0,0,0,0,0
17382,0,0,0,0,0,0,0,0,111,141,471,504,185,51,47,18,6,0
17383,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17384,0,0,0,0,0,0,0,0,0,0,0,0,15,0,11,4,1,0
17385,0,0,0,0,0,0,0,0,0,0,29,70,123,19,6,19,0,0
17386,0,0,0,0,0,0,0,0,0,0,0,0,16,20,27,5,111,0
17387,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17389,0,30,86,80,26,46,15,7,0,0,0,0,0,0,0,0,0,0
17390,0,0,0,0,197,127,43,37,35,3,6,2,3,3,1,4,0,0
17391,38,21,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
17393,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17394,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17395,0,0,0,0,0,0,135,97,99,60,31,9,8,0,2,5,2,0
17396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,216,0
17397,0,0,0,0,0,0,37,25,31,10,9,14,5,3,0,0,0,0
17398,0,0,0,0,50,29,9,4,0,1,0,0,0,0,0,0,0,0
17399,0,0,0,0,0,0,0,0,0,35,40,79,51,16,16,4,7,0
17400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17401,0,0,0,0,0,0,0,0,0,0,0,66,173,132,60,10,12,0
17402,0,0,0,0,0,0,0,0,0,21,287,119,43,5,0,1,0,0
17403,0,0,3,4,4,5,4,3,3,1,0,0,0,0,0,0,0,0
17404,9,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17405,3,7,18,14,11,14,9,19,1,0,0,0,0,0,0,0,0,0
17406,2,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17407,0,0,0,0,0,0,0,0,0,0,125,78,80,21,32,10,12,0
17408,0,0,0,0,0,0,0,0,0,31,45,6,0,0,0,0,0,0
17409,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
17410,0,0,0,0,0,0,0,0,0,0,0,73,73,102,107,17,1,0
17412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17413,0,0,0,0,0,0,0,0,0,0,0,0,0,49,87,44,66,0
17414,0,0,0,133,99,54,23,11,0,0,0,0,0,0,0,0,0,0
17416,0,0,0,0,0,0,0,0,0,0,0,41,19,13,9,4,8,0
17417,0,31,22,23,6,5,12,31,24,6,9,11,0,0,0,0,0,0
17418,0,0,0,0,0,0,0,133,303,46,46,26,35,7,0,1,3,0
17419,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17420,0,0,0,0,36,138,81,60,26,1,0,0,0,0,0,0,0,0
17421,0,9,21,22,11,55,19,3,0,0,0,0,0,0,0,0,0,0
17422,0,0,0,0,0,0,0,54,117,88,128,86,22,1,0,0,0,0
17423,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17425,33,14,8,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0
17426,23,8,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
17427,0,0,27,47,29,37,8,0,0,0,0,0,0,0,0,0,0,0
17428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,763,0
17429,0,0,0,0,0,0,0,647,389,237,231,172,42,19,8,5,0,0
17430,0,0,0,0,0,0,0,0,12,11,7,38,28,0,0,0,0,0
17431,143,71,67,153,77,94,68,115,177,105,247,168,62,44,95,95,308,0
17432,0,0,81,92,47,99,45,5,0,0,0,0,0,0,0,0,0,0
17433,0,0,0,0,0,0,0,0,0,0,2,23,3,0,0,0,0,0
17434,1,11,17,20,28,77,33,22,7,0,0,0,0,0,0,0,0,0
17435,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17436,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17437,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,17,15,0
17439,0,0,0,187,81,39,18,0,0,1,0,0,0,0,0,0,0,0
17441,0,0,0,0,0,0,0,0,0,147,136,139,46,28,1,1,0,0
17442,0,0,0,0,0,0,0,0,65,128,162,53,19,7,1,0,0,0
17443,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17444,0,0,0,0,0,0,0,0,0,0,262,265,112,16,35,4,15,0
17448,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17450,0,0,0,0,0,0,0,0,0,0,0,60,26,0,2,0,0,0
17451,0,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17452,0,0,0,0,0,0,0,0,0,0,188,90,36,39,39,5,2,0
17453,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17454,0,0,0,0,0,7,10,5,2,2,8,8,8,0,13,19,24,0
17455,0,0,0,0,0,0,0,0,0,0,0,0,21,17,51,35,22,0
17456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45,49,0
17457,102,49,220,103,8,0,1,0,0,0,0,1,0,0,0,0,0,0
17458,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
17459,0,0,4,7,16,6,1,0,0,0,1,2,0,0,0,0,0,0
17460,0,0,0,0,0,0,0,0,0,0,0,74,37,38,49,15,0,0
17461,0,0,0,0,0,0,0,0,0,0,0,7,9,0,7,4,2,0
17463,61,51,31,15,22,21,3,9,1,0,0,0,0,0,0,0,0,0
17464,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
17465,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17466,0,0,0,0,5,93,23,0,0,0,0,1,0,0,0,0,0,0
17467,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17469,0,0,0,0,0,0,0,0,0,104,44,18,22,1,1,1,0,0
17471,0,0,0,0,0,0,0,0,0,0,0,1,55,58,23,7,4,0
17472,0,0,0,0,0,0,0,0,0,0,0,20,35,48,93,40,23,0
17473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,76,0
17474,76,47,73,114,66,51,55,53,108,28,21,4,23,10,0,0,0,0
17475,0,0,0,0,0,0,74,243,362,55,72,86,57,6,3,0,0,0
17476,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,14,0
17478,0,14,17,21,17,24,24,19,30,14,8,14,43,6,1,0,0,0
17479,0,0,0,0,0,0,0,0,0,0,0,0,94,115,153,192,240,0
17480,104,52,122,23,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17482,0,0,0,0,0,0,0,0,0,94,78,195,72,6,0,0,0,0
17483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17484,0,0,0,0,0,0,0,0,0,110,142,170,24,11,4,1,0,0
17485,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17486,0,0,0,0,0,0,0,0,0,0,0,0,0,26,22,18,44,0
17487,0,0,0,0,0,0,0,0,0,179,383,130,45,65,42,39,32,0
17488,12,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0
17490,1,1,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0
17491,0,0,0,0,0,0,37,79,33,10,11,2,5,0,0,0,0,0
17492,0,0,18,48,36,19,13,38,23,13,11,6,0,0,0,0,0,0
17493,0,0,0,0,0,0,0,50,137,84,45,15,6,1,1,1,3,0
17495,0,0,66,34,66,106,46,67,5,0,0,0,0,0,0,0,0,0
17496,0,0,0,0,0,0,0,0,0,0,0,0,9,309,26,0,0,0
17497,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17498,29,9,13,55,15,15,1,0,0,0,0,0,0,0,0,0,0,0
17499,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17500,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
17501,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17502,0,0,0,0,0,0,0,0,0,92,107,110,71,17,9,10,0,0
17503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,428,0
17504,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17505,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17506,9,8,45,77,20,2,5,3,5,0,0,0,0,1,1,0,0,0
17507,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17509,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17510,17,65,56,76,91,119,47,4,4,0,0,0,0,0,0,0,0,0
17511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,39,33,0
17512,0,0,0,0,0,0,0,0,0,14,8,22,31,4,0,0,0,0
17513,2,3,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
17514,0,0,0,0,0,0,0,0,0,0,15,28,20,28,45,21,74,0
17515,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17519,0,0,0,0,0,0,0,0,0,326,254,126,47,4,3,3,0,0
17521,0,0,0,0,0,0,0,30,20,9,16,15,7,6,1,0,0,0
17522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17523,0,0,0,0,0,0,0,0,0,129,146,29,18,8,15,11,4,0
17526,0,0,0,0,0,0,0,0,0,0,45,21,16,16,85,58,29,0
17528,13,4,22,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17529,0,9,8,8,6,42,5,1,0,0,0,0,0,0,0,0,0,0
17530,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17532,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17533,1,10,7,17,36,106,69,57,3,0,0,0,0,0,0,0,0,0
17534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
17535,114,35,51,15,7,3,3,0,0,1,0,1,1,0,0,0,0,0
17537,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17541,0,90,119,107,74,66,53,21,3,21,38,0,2,3,17,0,0,0
17542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,403,255,0
17544,0,0,0,0,0,0,0,0,0,0,173,90,21,28,21,8,22,0
17545,0,0,0,0,0,0,0,0,0,0,0,0,17,8,50,13,9,0
17547,0,10,16,35,31,25,9,10,2,0,0,0,0,0,0,0,0,0
17548,0,0,0,0,0,0,0,0,0,0,119,71,21,10,34,21,13,0
17549,0,0,0,0,0,0,4,31,31,15,20,11,3,1,0,0,0,0
17550,18,2,9,2,2,4,2,0,3,0,0,0,0,0,0,0,0,0
17551,0,0,0,10,6,4,22,28,21,15,22,16,0,0,0,0,0,0
17552,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17553,24,27,23,21,15,13,8,13,50,214,60,2,5,4,0,0,0,0
17554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,181,0
17556,56,29,10,21,13,13,7,22,8,1,0,2,0,0,0,0,0,0
17557,0,0,0,0,0,0,0,0,0,0,54,24,0,0,0,0,0,0
17558,15,22,24,35,19,25,40,18,2,0,0,0,0,0,0,0,0,0
17560,15,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,151,192,0
17562,0,0,0,0,10,10,7,0,0,0,0,0,0,0,0,0,0,0
17563,15,15,12,22,7,4,0,0,0,0,0,0,0,0,0,0,0,0
17564,0,0,0,0,0,0,0,0,0,0,319,162,23,21,28,16,27,0
17565,0,0,0,0,0,0,0,0,0,12,22,24,36,20,9,5,5,0
17566,0,0,0,38,45,45,25,13,1,0,0,0,0,0,0,0,0,0
17567,9,8,11,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,114,0
17569,14,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,138,0
17571,0,0,0,0,0,0,0,0,0,0,92,15,27,4,0,0,0,0
17572,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
17573,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
17574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,0
17576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17577,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17578,3,15,10,17,20,12,15,42,69,26,1,0,3,0,0,0,0,0
17579,0,0,0,0,0,0,0,0,0,13,46,37,32,0,0,0,0,0
17580,0,0,0,0,0,0,0,0,17,14,25,15,1,0,0,0,0,0
17582,0,0,0,0,0,0,0,0,0,127,39,40,15,5,0,0,0,0
17584,0,0,0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0
17585,0,0,0,0,0,0,0,0,0,0,90,62,26,26,29,4,0,0
17586,0,0,0,0,0,0,0,0,0,0,14,14,46,24,13,0,0,0
17588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,180,538,0
17589,0,0,0,0,0,0,0,0,0,0,0,0,30,24,49,42,69,0
17590,0,0,0,0,0,0,0,0,0,252,343,90,57,15,2,5,0,0
17591,49,18,30,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0
17592,0,0,0,0,0,0,0,65,76,79,96,34,16,19,22,16,26,0
17593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,82,93,0
17595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17596,29,24,135,29,14,52,6,0,1,1,1,0,0,0,0,0,0,0
17597,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17598,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17599,0,0,0,0,0,0,0,35,59,45,29,35,94,76,76,33,58,0
17600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17601,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
17602,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17603,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17604,25,9,10,22,10,12,0,2,0,0,0,0,0,0,0,0,0,0
17605,52,84,127,164,76,38,2,0,0,0,0,0,0,0,0,0,0,0
17607,0,0,0,0,0,0,0,54,56,14,22,47,14,0,0,0,0,0
17608,36,21,22,0,8,12,1,0,0,0,0,0,0,0,0,0,0,0
17609,7,4,9,9,12,6,20,44,48,0,0,0,0,0,0,0,0,0
17610,0,0,0,0,31,18,14,16,8,1,7,23,4,0,0,0,0,0
17611,19,20,26,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0
17612,65,24,30,10,1,6,0,0,0,0,0,0,0,0,0,0,0,0
17613,0,0,0,0,0,0,0,0,110,70,38,8,7,0,0,0,0,0
17614,56,70,23,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17615,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17616,4,1,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
17617,0,0,63,58,36,57,33,9,0,0,0,0,0,0,0,0,0,0
17618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,554,0
17619,0,0,0,35,15,14,4,9,20,223,19,3,0,0,0,0,0,0
17620,0,0,0,0,0,0,0,0,71,52,34,58,127,23,11,8,3,0
17621,14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17622,0,0,0,0,0,0,0,0,0,0,164,366,243,31,15,5,1,0
17623,0,0,0,0,0,0,0,0,34,45,16,1,15,1,0,0,0,0
17624,27,40,38,46,29,24,24,24,36,22,40,39,12,1,0,0,0,0
17625,21,24,26,33,15,0,9,13,10,0,0,0,0,0,0,0,0,0
17626,0,0,68,147,71,57,51,135,268,98,72,63,23,6,6,6,0,0
17627,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17629,0,0,0,0,0,0,0,0,0,0,0,0,0,29,50,73,126,0
17630,0,13,9,41,13,17,11,26,63,36,71,3,3,0,0,0,0,0
17631,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
17632,0,0,0,0,0,0,0,0,0,0,0,0,36,257,349,444,307,0
17633,5,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17634,0,0,0,0,0,1,9,12,20,7,7,27,33,0,4,64,31,0
17637,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,74,89,0
17640,9,6,12,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
17641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,407,384,0
17643,141,59,95,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17644,0,0,0,0,0,0,0,0,113,109,101,146,43,4,5,1,0,0
17645,0,0,0,5,47,11,13,51,73,34,28,8,14,0,1,0,1,0
17646,0,0,0,0,0,0,0,0,0,0,111,133,89,18,11,7,5,0
17648,102,58,83,182,86,95,54,165,242,179,492,231,95,0,0,0,0,0
17649,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17650,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17651,0,0,0,0,0,0,0,0,0,114,132,220,193,20,29,2,4,0
17653,0,0,0,0,0,0,0,0,0,118,128,99,37,19,51,11,20,0
17654,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17655,0,0,0,0,0,0,0,0,0,0,0,74,14,16,51,29,10,0
17658,42,12,123,115,22,1,1,1,0,0,0,0,0,0,0,0,0,0
17659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0
17661,0,0,0,0,0,0,0,0,0,7,33,88,31,5,3,0,0,0
17662,0,0,0,0,0,0,0,0,0,0,0,56,12,22,49,18,18,0
17663,0,0,0,0,0,0,0,0,0,0,45,10,8,3,1,0,0,0
17664,42,17,46,28,0,2,0,1,0,0,0,0,0,0,0,0,0,0
17666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28,0
17668,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17670,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
17671,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17672,0,0,0,0,0,0,40,26,51,37,42,27,4,0,0,0,0,0
17674,22,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17675,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
17676,0,0,0,0,149,111,110,63,4,0,0,0,0,0,0,0,0,0
17677,78,5,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
17678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17679,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17680,0,0,0,0,0,0,0,0,0,0,0,0,0,46,66,12,24,0
17681,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17682,7,10,7,37,34,29,1,0,0,0,0,0,0,0,0,0,0,0
17683,0,0,0,0,0,0,0,0,0,0,132,24,33,32,191,201,57,0
17684,0,0,0,0,0,0,0,0,0,0,39,13,7,0,0,0,0,0
17685,0,0,0,0,0,0,0,0,0,0,0,42,38,39,42,28,7,0
17686,17,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17688,32,23,60,30,37,37,16,49,105,35,16,26,12,0,5,4,0,0
17689,0,0,0,0,0,0,0,0,0,99,89,70,40,10,6,3,0,0
17690,0,0,0,0,0,0,0,0,0,0,0,0,0,58,19,8,9,0
17691,0,0,0,0,0,0,0,0,0,0,0,0,21,56,67,60,57,0
17692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
17693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,87,59,0
17694,0,0,0,0,8,67,24,28,21,3,3,0,0,0,0,0,0,0
17695,0,0,0,0,0,0,0,0,0,0,0,31,41,22,34,38,51,0
17696,0,0,23,61,56,208,36,16,3,0,0,0,0,0,0,0,0,0
17697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17698,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17699,4,6,1,0,2,1,1,1,3,2,0,0,0,0,0,0,0,0
17700,3,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17701,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17702,0,0,0,0,0,0,0,0,0,0,261,178,64,3,3,0,0,0
17703,0,0,0,0,0,0,0,0,0,0,18,11,6,12,25,5,7,0
17705,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17706,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17708,0,0,0,0,0,0,39,71,164,158,73,53,23,4,3,2,1,0
17709,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,7,0
17710,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17711,0,0,0,0,0,0,0,0,0,0,0,0,0,105,108,43,65,0
17713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17714,34,9,14,15,22,9,4,7,13,6,0,0,0,0,0,0,0,0
17715,0,0,0,0,0,0,0,0,0,65,57,105,68,18,1,0,0,0
17716,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
17717,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17718,0,0,0,0,0,0,0,0,0,0,33,32,30,0,0,2,0,0
17720,0,11,7,12,6,17,5,15,17,0,0,0,0,0,0,0,0,0
17721,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
17723,22,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17724,29,19,77,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17725,0,0,0,0,0,0,0,0,0,0,0,0,0,69,20,9,12,0
17726,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17727,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17728,2,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0
17729,0,0,0,188,55,33,6,2,0,4,0,0,0,0,0,0,0,0
17730,5,4,29,45,35,46,20,10,1,0,0,0,0,0,0,0,0,0
17731,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17733,47,19,131,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17734,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17735,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17736,13,9,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17737,0,0,0,0,0,0,0,0,139,107,120,17,18,10,3,0,0,0
17738,17,14,29,27,5,1,0,0,0,0,0,0,0,0,0,0,0,0
17739,200,132,62,26,26,8,9,1,7,0,2,4,3,3,1,0,0,0
17740,0,0,0,0,0,0,0,0,0,63,88,49,73,123,285,538,979,0
17742,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,5,0
