itemId,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06
13028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,138,0
13042,0,0,0,0,0,0,0,0,0,0,150,110,34,25,56,32,21,0
13046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32,27,0
13060,0,0,0,0,0,0,0,0,0,0,0,0,42,44,72,63,7,0
13081,51,1,0,4,28,52,62,199,325,354,442,161,107,48,82,61,362,0
13084,0,0,0,0,0,69,99,59,25,13,1,0,0,0,0,0,0,0
13086,0,0,0,0,0,0,0,0,0,0,83,112,60,5,0,0,3,0
13089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,167,123,0
13095,0,0,0,0,0,0,0,0,0,0,0,199,53,50,30,36,68,0
13096,0,0,0,0,0,0,0,0,0,120,284,38,64,24,2,7,6,0
13099,0,0,0,0,0,0,0,0,0,18,18,12,15,13,31,31,52,0
13103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,222,0
13108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1916,0
13110,0,0,0,0,0,0,0,0,125,97,110,166,64,3,34,10,7,0
13115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,715,0
13116,0,0,0,0,0,0,0,33,75,26,20,62,19,6,0,3,0,0
13121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,315,0
13125,0,0,0,0,0,0,0,0,0,0,299,247,106,76,24,24,37,0
13128,0,0,0,0,0,0,0,0,0,0,0,73,51,58,22,21,3,0
13139,0,0,0,0,0,0,0,0,0,0,0,0,0,17,102,19,1,0
13140,0,0,0,0,0,0,0,0,0,0,0,105,37,13,106,32,13,0
13148,0,0,0,0,0,0,126,77,176,89,12,0,0,0,0,0,0,0
13160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,58,0
13173,0,0,0,0,0,0,0,0,0,0,0,0,1,3,17,15,22,0
13186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
13189,0,0,0,0,0,0,0,0,0,0,0,166,81,55,52,27,35,0
13205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,12,0
13215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,77,55,0
13217,0,0,0,0,0,0,0,67,80,27,20,60,95,16,0,2,0,0
13239,0,0,0,0,0,0,0,0,0,0,79,76,14,15,40,37,16,0
13243,0,0,0,0,0,0,0,0,0,0,0,0,0,33,40,385,1469,0
13250,0,0,0,0,0,64,41,43,36,20,27,15,15,16,28,42,221,0
13251,0,0,0,0,0,0,0,0,0,0,0,59,55,55,51,43,29,0
13252,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,164,129,0
13253,0,0,0,0,0,0,0,0,0,0,0,45,22,27,15,4,20,0
13266,0,0,0,0,0,0,0,0,0,0,201,87,57,57,109,138,90,0
13269,0,0,0,0,0,0,0,293,259,60,177,110,106,18,41,34,14,0
13273,0,0,36,77,43,36,52,32,42,18,28,18,23,20,55,68,56,0
13278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,21,0
13279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,55,0
13280,0,0,0,0,0,0,0,0,0,0,0,0,0,36,22,25,25,0
13284,0,0,0,0,40,51,57,48,31,16,13,13,5,6,12,49,22,0
13287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
13292,0,0,0,0,0,0,0,0,0,0,0,37,21,14,78,58,60,0
13293,0,0,0,0,0,0,0,0,0,0,226,54,40,52,167,70,14,0
13299,0,0,0,0,0,0,0,0,0,0,223,129,27,28,87,30,20,0
13302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,84,60,0
13304,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,25,23,0
13308,0,0,0,0,0,0,0,0,0,0,0,144,71,39,133,18,0,0
13310,0,0,0,0,0,0,11,32,21,11,14,15,31,16,23,4,3,0
13333,0,0,0,0,0,0,0,161,172,80,91,35,16,6,0,2,4,0
13344,0,0,0,0,0,0,0,0,0,0,0,32,109,94,258,307,271,0
13346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,36,57,0
13360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
13363,0,0,0,0,0,0,0,0,0,0,0,0,0,29,86,257,1001,0
13371,0,0,0,0,0,0,0,0,0,0,0,0,2,2,20,2,7,0
13373,0,0,0,0,0,0,0,0,0,0,0,3,30,18,41,27,14,0
13376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,0
13380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,20,0
13382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,68,68,0
13384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0
13385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,41,29,0
13389,0,0,0,0,0,0,0,0,0,0,64,73,48,26,1,0,6,0
13392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,201,163,0
13403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,324,205,0
13408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0
13411,0,0,0,0,0,0,0,0,0,0,0,14,31,23,22,12,44,0
13412,0,0,0,0,0,0,0,0,19,34,38,66,80,43,45,20,4,0
13414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,132,100,0
13417,0,0,0,0,0,0,0,0,0,0,0,0,0,57,121,74,148,0
13428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,78,99,0
13447,0,0,0,35,8,13,18,18,14,10,4,1,0,0,0,0,0,0
13452,0,0,0,0,0,0,0,0,0,0,0,0,9,7,4,3,6,0
13454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,78,88,0
13479,0,0,0,0,0,0,0,0,0,0,0,0,119,126,74,52,55,0
13488,0,0,0,0,0,0,0,0,0,0,0,0,45,67,78,49,42,0
13493,0,0,0,0,0,0,0,0,0,0,0,0,111,58,62,33,60,0
13504,0,0,0,0,0,0,0,0,0,0,0,0,0,23,46,13,2,0
13506,0,0,0,0,0,0,0,0,0,0,0,16,9,23,78,55,30,0
13511,0,0,0,0,0,51,74,90,48,27,11,5,3,0,0,0,0,0
13516,0,0,0,0,0,0,0,0,0,0,238,198,25,28,42,75,56,0
13521,0,0,0,0,0,0,0,0,0,0,0,0,0,30,85,38,21,0
13525,0,0,0,0,0,0,0,0,0,0,0,0,18,40,32,55,90,0
13526,0,0,0,0,0,0,0,0,0,0,0,0,9,98,26,24,18,0
13527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,381,0
13529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,69,22,0
13535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,60,0
13541,0,0,0,0,0,0,0,0,0,0,0,0,18,14,20,15,21,0
13550,0,0,0,0,0,0,0,0,0,0,0,10,16,5,9,11,32,0
13564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,110,108,0
13566,0,0,0,0,0,0,0,0,0,0,0,40,33,16,94,55,40,0
13569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,35,0
13580,0,0,0,0,0,0,0,0,0,140,145,78,50,43,25,17,56,0
13602,0,0,0,0,0,0,0,0,0,0,0,9,22,7,32,29,138,0
13615,0,0,0,0,0,0,0,0,0,0,0,377,174,88,45,13,32,0
13616,0,0,0,0,0,0,0,35,28,12,22,14,12,9,17,9,27,0
13617,0,0,0,29,26,44,68,23,9,6,7,10,14,13,23,182,232,0
13618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,110,0
13622,0,0,62,68,38,31,18,55,38,26,46,26,42,55,55,62,130,0
13626,0,0,0,0,0,0,0,0,0,0,0,0,0,14,59,53,122,0
13627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,12,0
13630,0,0,0,0,0,0,0,0,0,15,48,40,18,18,30,13,6,0
13635,0,0,0,0,0,0,0,0,0,0,0,215,67,110,278,125,84,0
13636,0,0,0,0,0,0,0,0,0,0,0,9,29,21,44,107,102,0
13638,0,0,0,0,0,0,0,0,0,0,0,35,149,133,40,25,28,0
13642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0
13646,0,0,0,0,0,0,0,0,0,0,0,0,32,181,207,413,375,0
13650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,34,48,0
13656,0,0,0,0,0,0,0,0,0,0,145,123,118,195,378,136,113,0
13667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0
13669,0,0,0,0,0,0,0,17,52,37,45,25,6,19,24,8,16,0
13670,0,0,0,0,0,0,0,0,0,0,0,195,81,73,155,46,21,0
13676,0,0,0,0,0,0,0,0,0,0,137,70,18,14,31,21,37,0
13683,0,0,0,0,0,0,0,0,0,0,0,0,57,29,77,102,109,0
13701,0,0,0,0,0,0,0,0,0,0,0,0,76,102,207,174,53,0
13704,0,0,0,0,0,0,0,0,0,0,89,72,20,15,141,107,76,0
13705,0,0,0,0,0,0,0,0,0,0,0,3,56,31,124,44,33,0
13709,0,0,0,0,0,0,0,180,224,77,100,52,81,94,169,319,317,0
13717,0,0,0,0,0,0,0,0,0,36,62,89,140,14,23,50,37,0
13723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,59,0
13728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,38,0
13734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,18,0
13737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,94,0
13749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
13754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
13756,0,0,0,0,0,0,0,0,0,0,0,35,51,45,266,143,22,0
13767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,84,52,0
13788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
13795,0,0,0,0,0,0,0,0,0,0,0,0,17,47,33,39,62,0
13805,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,5,12,0
13811,0,0,0,0,0,0,0,0,0,0,0,0,38,152,135,263,356,0
13818,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,13,27,0
13820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
13822,0,0,0,0,0,0,0,0,0,0,44,49,29,27,34,21,18,0
13828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,66,74,0
13835,0,0,0,0,0,0,0,0,0,0,0,0,33,116,75,42,101,0
13845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,13,0
13867,0,0,0,0,0,0,0,0,0,0,0,0,0,57,69,42,92,0
13871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
13874,0,0,0,0,0,0,0,0,0,0,0,0,0,9,77,66,35,0
13878,0,0,0,0,0,0,0,0,0,0,0,0,0,6,42,22,26,0
13886,0,0,0,0,0,0,0,0,0,0,0,0,128,34,36,22,49,0
13890,0,0,0,0,0,0,0,0,0,0,0,0,36,135,141,87,47,0
13892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0
13910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,61,60,0
13913,0,44,23,27,16,26,10,22,44,59,47,30,11,22,19,11,12,0
13914,0,0,0,0,0,0,0,0,0,0,0,96,167,104,155,362,477,0
13916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,50,45,0
13922,172,126,323,410,162,112,96,395,343,83,153,111,48,51,332,183,69,0
13923,122,71,68,98,68,92,75,113,133,89,194,229,66,6,11,11,4,0
13936,0,0,0,0,0,0,0,0,48,31,31,69,62,14,15,4,42,0
13943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13951,0,0,0,0,0,0,0,0,0,0,0,148,137,186,146,20,13,0
13960,0,0,0,0,0,0,16,55,107,36,12,18,15,20,28,22,71,0
13966,0,0,0,0,0,0,0,0,0,0,0,0,46,40,39,27,24,0
13967,0,0,0,0,0,0,0,0,0,0,536,184,95,133,119,43,68,0
13968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,7,0
13972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13973,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,7,13,0
13986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,201,0
13987,0,0,0,0,0,0,0,0,0,0,35,28,13,6,27,113,86,0
13994,89,49,35,107,63,74,60,80,149,82,261,176,69,0,2,0,13,0
13997,0,0,0,0,0,0,0,0,0,0,0,26,7,10,15,32,10,0
13999,0,0,0,0,0,0,7,55,94,85,73,49,61,68,56,36,22,0
14000,0,0,0,0,0,0,0,0,0,0,105,44,31,48,173,79,59,0
14004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,164,0
14017,0,0,0,0,0,0,0,0,0,0,0,35,115,55,15,22,2,0
14019,0,0,0,0,0,0,0,0,0,0,0,0,0,58,429,146,155,0
14040,0,0,0,0,0,0,0,0,0,0,45,16,15,5,66,20,2,0
14054,0,0,0,0,0,0,0,0,0,0,0,13,56,33,33,24,20,0
14061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,49,56,0
14072,0,0,0,0,0,0,0,0,0,0,0,0,120,63,68,30,106,0
14074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0
14075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,0
14089,0,0,0,0,0,0,0,0,0,0,128,74,19,38,77,40,61,0
14097,0,0,0,0,0,0,0,0,192,74,64,19,15,7,6,2,0,0
14105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,34,0
14108,0,0,0,0,0,0,0,0,0,0,109,58,28,10,19,28,24,0
14109,0,0,0,0,0,0,0,39,55,98,90,113,116,25,33,17,11,0
14111,0,0,0,0,0,0,0,0,0,0,165,144,31,10,5,9,13,0
14117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,82,0
14124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,150,153,0
14127,0,0,0,0,0,0,0,0,0,0,0,0,16,57,31,33,34,0
14129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,63,0
14130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
14136,0,0,0,0,0,0,0,0,0,0,0,0,0,40,138,252,303,0
14139,0,0,0,0,0,0,0,0,0,0,190,243,45,40,119,48,25,0
14146,0,0,0,0,0,0,0,0,0,0,0,78,145,4,2,90,104,0
14155,0,0,0,0,0,0,0,0,0,59,145,171,93,26,38,33,40,0
14160,0,0,0,0,0,0,0,0,0,44,67,131,152,7,5,6,0,0
14161,0,0,0,0,0,0,0,0,0,0,0,0,0,29,19,9,27,0
14167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
14170,0,0,146,126,77,76,96,93,47,15,21,15,16,32,29,32,83,0
14180,0,0,0,0,0,0,0,0,0,0,1,169,197,18,4,0,3,0
14185,0,0,130,194,66,39,48,85,20,7,2,0,0,1,0,20,54,0
14192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0
14201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,99,66,0
14208,0,0,0,0,0,0,0,0,56,42,78,184,63,21,17,9,12,0
14214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,17,0
14216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,133,0
14236,0,0,0,0,0,0,0,0,0,0,21,16,10,5,7,8,14,0
14239,0,0,0,0,0,0,0,0,0,0,0,1,53,27,70,27,31,0
14240,0,0,0,0,0,0,0,0,0,0,0,0,0,34,42,29,68,0
14251,0,0,0,0,0,0,0,0,0,0,0,32,42,27,170,66,47,0
14261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
14271,0,0,0,0,0,0,0,0,0,0,49,17,7,5,15,23,59,0
14272,0,0,0,0,0,0,0,0,0,0,0,0,15,14,14,5,5,0
14273,0,0,0,0,0,0,0,0,0,0,0,0,105,54,136,86,62,0
14282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,92,0
14286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
14288,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,12,36,0
14304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,22,0
14306,0,0,0,0,0,0,0,0,0,0,0,0,0,579,664,552,671,0
14308,185,105,84,83,68,23,34,3,9,6,10,7,6,1,0,0,0,0
14314,0,0,0,0,0,0,0,0,0,0,0,44,119,215,176,73,22,0
14321,0,0,0,0,0,0,0,0,0,0,0,0,53,70,54,23,14,0
14322,0,0,0,0,0,0,0,0,0,0,207,187,143,62,76,83,32,0
14324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,137,276,0
14327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,71,0
14335,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,17,36,0
14336,0,0,0,0,0,0,0,62,235,73,103,82,28,18,32,82,138,0
14339,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14343,0,0,0,0,0,0,0,0,0,0,0,13,33,19,29,32,34,0
14344,0,0,0,0,0,0,0,0,0,0,0,33,52,35,36,17,3,0
14346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,59,16,0
14350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,278,0
14364,0,0,0,0,0,0,0,0,0,264,362,67,67,8,1,3,0,0
14377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,99,95,0
14378,0,87,191,354,195,127,191,298,286,80,166,69,42,8,88,17,23,0
14381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,730,493,0
14383,0,0,0,0,0,0,0,0,0,0,0,0,0,66,133,145,97,0
14392,74,78,85,144,48,74,35,87,253,326,967,232,98,121,163,171,235,0
14395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14403,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,6,14,0
14412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,53,0
14415,0,0,0,0,0,0,0,0,0,0,0,92,80,35,44,11,6,0
14416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,189,0
14419,0,0,0,0,0,0,0,0,0,0,0,0,0,37,70,25,51,0
14441,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,19,35,0
14443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0
14447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0
14451,0,0,0,0,0,0,0,0,0,12,22,31,29,5,2,22,25,0
14455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0
14457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,79,0
14460,0,0,0,0,0,0,0,0,0,0,0,10,15,22,61,33,11,0
14463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,32,0
14472,0,0,0,0,0,0,0,0,0,0,0,119,238,0,3,313,474,0
14477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,90,0
14483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0
14488,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,27,41,0
14490,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,12,18,0
14505,0,0,0,0,0,0,0,0,0,0,0,0,24,43,21,31,22,0
14506,0,0,0,0,0,0,0,0,0,0,0,0,95,67,50,17,5,0
14510,0,0,0,0,0,0,0,0,0,0,240,166,84,102,85,38,45,0
14518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0
14525,0,0,0,0,0,0,0,0,0,0,0,51,16,18,16,15,18,0
14529,0,76,94,142,64,59,41,78,158,164,115,49,37,15,72,38,87,0
14535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
14539,0,0,0,0,0,0,0,0,0,0,46,16,8,3,19,6,2,0
14550,163,122,101,97,59,54,67,174,280,168,272,184,60,104,285,378,200,0
14553,0,0,0,0,0,0,0,0,0,0,0,41,72,61,230,120,80,0
14565,0,0,0,0,0,0,0,0,0,0,0,0,0,11,166,44,44,0
14568,0,0,0,0,0,0,0,0,0,0,0,15,4,2,3,30,32,0
14580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
14596,0,0,0,0,0,0,0,0,3,11,3,2,15,2,26,0,9,0
14606,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,17,75,0
14612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,55,102,0
14635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,121,178,0
14643,0,0,0,0,0,0,0,0,0,139,59,39,16,55,16,5,7,0
14648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,276,156,0
14651,0,0,0,0,0,0,0,0,0,0,0,33,36,47,14,20,20,0
14652,0,0,0,0,0,0,0,0,0,0,0,0,17,5,13,52,81,0
14653,0,0,0,0,0,0,0,0,0,0,94,84,58,40,40,20,21,0
14664,0,0,0,0,0,0,0,0,0,0,49,19,26,27,50,38,48,0
14667,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18,6,9,0
14673,0,0,0,0,0,0,0,0,0,0,0,0,15,61,25,24,29,0
14678,0,0,0,0,0,0,0,0,0,0,0,0,65,64,54,68,59,0
14680,0,0,0,0,0,0,0,0,0,0,0,21,55,46,62,58,56,0
14688,0,0,0,0,0,0,0,0,0,0,0,0,0,46,53,78,167,0
14690,0,0,0,0,0,0,0,0,0,0,0,101,88,15,0,0,21,0
14697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,39,0
14706,0,0,0,0,0,0,0,0,19,31,43,59,117,18,19,0,0,0
14717,0,0,0,0,0,0,0,0,0,0,0,0,0,8,47,22,0,0
14718,0,0,0,0,0,0,0,0,57,24,11,71,71,20,43,4,1,0
14719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0
14722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,0
14723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,324,0
14735,0,0,0,0,0,0,0,31,39,22,37,41,18,32,124,39,46,0
14739,0,0,0,0,0,0,0,0,0,0,0,7,13,18,54,13,9,0
14742,0,0,0,0,0,0,0,0,0,35,30,75,21,0,0,0,26,0
14747,0,0,0,0,0,0,0,0,0,0,230,80,25,3,26,44,73,0
14748,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6,6,10,0
14749,0,0,0,0,0,0,0,0,0,0,0,0,0,42,68,81,132,0
14771,5,10,2,11,5,10,6,3,6,8,15,6,5,2,2,10,8,0
14773,0,0,0,0,0,0,0,0,0,0,0,0,177,127,112,39,43,0
14776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,102,131,0
14780,0,0,0,0,0,0,0,0,0,0,0,61,23,27,45,14,14,0
14782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,273,94,0
14784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,172,179,0
14785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
14799,0,0,0,0,0,0,0,0,0,0,0,0,123,111,50,50,8,0
14800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,98,0
14801,0,0,0,0,0,0,0,0,0,0,51,197,106,66,61,33,21,0
14803,0,0,0,0,0,0,0,0,0,0,60,87,49,8,9,3,0,0
14805,0,0,0,0,0,0,0,0,0,0,0,17,5,3,5,4,7,0
14813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,66,0
14816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,60,61,0
14826,0,0,0,0,0,0,0,0,0,0,432,386,66,13,62,34,4,0
14857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
14865,0,0,0,0,0,0,0,0,0,0,0,0,0,11,45,211,253,0
14881,0,0,0,0,0,0,0,0,0,149,266,136,86,123,337,229,533,0
14882,0,0,0,0,0,0,0,0,0,0,58,3,29,30,33,4,11,0
14887,0,0,0,0,0,0,0,0,0,0,87,129,95,19,2,6,1,0
14894,0,0,0,0,0,0,0,4,202,29,44,151,125,41,37,36,61,0
14896,0,0,0,0,0,0,0,0,151,43,104,162,102,140,267,43,114,0
14899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,42,80,0
14909,0,0,0,0,0,0,0,0,0,0,0,0,0,36,90,38,26,0
14917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,37,0
14922,0,0,0,62,51,62,35,66,72,44,47,31,30,27,31,50,30,0
14927,0,0,0,0,0,0,0,127,351,220,327,132,95,126,223,184,500,0
14932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,421,1077,0
14938,0,0,0,0,0,0,0,0,0,0,0,0,1,7,13,12,22,0
14961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,89,0
14962,0,0,0,0,0,0,0,0,0,0,0,0,5,19,26,5,13,0
14971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0
14978,0,0,0,0,0,0,0,0,0,0,0,142,32,20,39,63,55,0
14992,0,0,0,0,0,0,0,0,0,0,133,78,74,38,63,33,29,0
14994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,278,425,0
15000,0,0,0,0,0,0,0,0,0,0,80,81,27,12,46,44,39,0
15006,0,0,0,0,0,0,0,0,20,45,69,36,22,2,0,2,4,0
15007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,62,0
15008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,46,33,0
15015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,69,0
15016,0,0,0,0,0,0,0,0,0,0,0,41,18,17,25,26,50,0
15018,0,0,0,0,0,0,0,0,0,0,0,0,41,142,110,74,75,0
15027,0,0,0,0,0,0,0,0,81,77,152,174,103,30,39,39,82,0
15032,0,0,0,0,0,0,0,0,0,0,0,13,25,23,54,12,21,0
15051,0,0,0,0,0,0,0,0,0,0,90,34,18,20,27,14,26,0
15052,0,0,0,0,0,0,0,0,0,0,0,0,0,6,31,23,27,0
15061,0,0,0,0,0,0,0,0,0,0,9,15,3,2,1,7,8,0
15064,0,0,0,0,0,0,0,60,204,84,138,89,46,34,38,51,105,0
15069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0
15070,0,0,0,0,0,0,0,0,0,0,228,158,57,106,398,122,97,0
15073,0,0,0,0,0,0,0,0,0,0,0,0,0,29,43,12,38,0
15075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0
15081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0
15083,0,0,0,0,0,0,0,0,0,0,51,32,21,18,25,19,36,0
15087,0,0,0,0,0,0,0,0,0,87,170,119,256,167,99,24,19,0
15092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,177,170,0
15094,0,0,0,0,0,0,0,0,52,27,84,47,93,18,38,29,30,0
15117,0,0,0,0,0,0,0,0,259,49,28,13,1,0,0,0,113,0
15118,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,7,8,0
15127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,25,0
